spkid,pha,H,e,a,q,i,moid,om,ad,per_y,AMO,APO,ATE,IEO
54257289,0,1.2923505960258932,0.5300313047218128,0.3705989666762552,-0.004297809098033215,-0.8069564808551193,-0.8719141710750871,0.012722291890255942,0.3881564590146215,0.2953475187240977,False,True,False,False
20513171,1,-1.0196633391850909,0.7180114640330244,-1.438238793356815,-2.2192255360301756,1.6502319501960547,-0.7898561242919478,0.8883735928635206,-1.0397447671210236,-1.318494669026177,False,False,True,False
3147547,0,-0.4572815711607971,0.8622620998790911,-0.04608330577880286,-0.9294081850054343,1.7920294235603553,-0.3580869098968026,1.3461135917714926,0.15660490883046266,-0.12101109393160975,False,True,False,False
3767314,0,0.1675870599773057,-0.8147935208037173,-0.08429434386420101,1.2588336656986099,-0.670868972861193,1.2705619983022236,-0.1664101723075206,-0.3643860790838943,-0.15721619068428,True,False,False,False
54359254,0,-0.5544833582267248,1.9787847379632093,1.0165474676437025,-1.867861499026884,-0.47482682847833396,-0.05049956807944489,0.7523566597138871,1.488026322389375,1.001346905401167,False,True,False,False
20482467,1,-1.9048938999640714,1.0405876890746215,1.4022969949820099,0.1780556784606368,-0.17505364653367098,-0.3966656612433864,-1.0643926115590834,1.449434397358682,1.444859340621377,False,True,False,False
3145520,1,-0.5267114190650318,0.8270513147513112,0.7800029461626656,-0.035431331364147695,-0.943995649744108,-0.8206148584736835,-1.2394648687971694,0.8319635968675921,0.738859953944308,False,True,False,False
3046648,0,-1.1168651262510185,-1.225396708664764,-1.3767372177717454,-0.6581017766864368,-0.19028022085466972,0.5198403504768084,1.2820203247649489,-1.3195362235935486,-1.2732382980853394,False,False,True,False
54216330,0,1.1396049306365785,1.0633043246409313,1.7480159109927564,0.45380973281765025,-0.6499324331698196,-0.5770473905125487,0.577284402475801,1.7581697976042263,1.861217953277085,False,True,False,False
3727041,0,0.30644675578577396,-0.6637278942877585,-0.26443209483822167,0.7606973094407792,-0.4681652022128971,-0.00045145822441720456,-0.05204767627623627,-0.4415699291452806,-0.32919040025946344,True,False,False,False
20441987,1,-0.7141720084064627,-0.37693037026309945,-1.3434390274401842,-1.258533991818644,-0.040869460329869434,-0.7000823272394918,0.9279122749233647,-1.1555205422131027,-1.252420367452554,False,True,False,False
3627008,0,0.445306451594241,-0.26789051954481297,-0.2080253243312052,0.34706622790525826,-0.1598270722126722,0.006847224462774399,1.522345908140919,-0.29685021028018155,-0.2839340293186258,False,True,False,False
54075592,0,0.5494512234505918,-1.4253031016482887,-1.065044321389425,0.11578863392840785,-0.48719842011414544,-0.8426151734307895,-1.2098833609479953,-1.1555205422131027,-1.0351897869365327,False,True,False,False
20163683,1,-1.4952577973290924,1.4290421572585164,-0.29900398643929654,-1.881204437140933,0.8232386323868097,-0.6729729344013518,-1.1550705669921726,0.08906904002674988,-0.3653954970121337,False,True,False,False
3392365,1,-1.002305877209032,1.17915916602911,0.37969683288706413,-0.9827799374616306,-0.43580873178077467,-0.5999861075294365,0.3996020121921997,0.6197080091987799,0.30439879291226546,False,True,False,False
3994619,1,-1.6028740615806543,1.4449438021549326,0.9856147225269518,-0.9338558310434507,0.738540812726254,-0.7814105057539119,-0.028846493649432994,1.2468267909475428,0.9651418086484969,False,True,False,False
54330575,0,0.6327670409356718,0.2489129395887309,-0.7975670547916366,-1.058389920107908,-0.6232859281080718,-0.7303197269435711,-1.0293008228360436,-0.6152335917833995,-0.8089079322323438,False,True,False,False
3249983,1,-0.5891982821788421,2.6472217395018696,-0.8284997999083875,-3.5134905330929334,0.6747795327570719,-0.5030178946853203,1.4349547869132933,-0.1135385663843889,-0.8360617547968465,False,True,False,False
20613939,0,-1.4466569037961285,0.8571508568766714,-1.9624578444236371,-2.8552389194665135,0.7984954491151869,1.4686690998117085,-0.8318007557253811,-1.4642559424586477,-1.6687789801082613,False,False,True,False
3567991,1,-1.4744288429578214,1.2217528577159404,2.13012629184674,0.44046679470360167,0.6881027852879459,-0.6093701281272541,-0.715214813025695,2.163385010426504,2.3409354852499646,False,True,False,False
54278223,0,0.7924556911154097,-1.411673120308503,-1.4955553504849126,-0.7515023434847802,-0.8355063077069921,-0.6646315827588473,0.598455481622759,-1.4256640174279547,-1.359225402872931,False,False,True,False
